time,SpO2,Heartbeat,Temperature
2024-01-14 23:47:12,97,79,37.36519652
2024-02-22 01:46:15,99,69,37.09848888
2024-02-29 02:19:08,98,69,37.11574701
2024-02-01 18:58:12,98,65,36.7497253
2024-02-13 00:28:18,96,80,36.27325511
2024-01-07 11:06:09,100,83,37.42566297
2024-02-10 16:29:40,99,86,37.45965082
2024-02-06 03:38:32,96,89,36.12355202
2024-03-13 07:16:39,99,89,36.24529881
2024-03-18 05:28:12,97,97,36.58357923
2024-01-14 05:37:08,98,100,36.34454326
2024-01-17 12:10:40,96,98,37.27845158
2024-03-10 16:09:42,96,74,36.59371112
2024-01-28 04:35:39,95,84,36.38994814
2024-01-12 20:29:33,97,99,36.90873238
2024-01-23 05:29:38,98,97,36.59744429
2024-01-12 08:09:48,98,96,37.39391884
2024-02-21 06:41:10,100,88,36.7123212
2024-02-25 16:20:21,99,68,36.99714601
2024-01-04 00:47:27,95,87,36.44823432
2024-01-23 02:57:21,95,68,36.36604652
2024-02-02 06:32:06,100,73,36.39960613
2024-01-18 16:16:06,95,62,37.29881208
2024-02-08 20:20:32,95,93,37.45795862
2024-03-09 05:10:35,99,74,36.51440285
2024-03-08 17:52:46,98,66,36.61263371
2024-01-05 07:27:38,99,92,36.64630046
2024-02-04 05:09:31,98,70,36.2048899
2024-03-02 17:52:37,98,81,36.63574361
2024-02-23 12:02:05,100,90,36.27612668
2024-01-25 02:39:22,100,86,37.12656373
2024-03-12 13:18:33,99,60,37.01277751
2024-01-15 21:53:51,95,75,36.25939453
2024-01-01 06:58:22,99,84,37.23788764
2024-01-02 19:45:28,97,98,36.43728298
2024-03-01 16:28:17,99,73,37.06735408
2024-01-25 20:12:00,98,100,36.01381198
2024-01-31 07:24:40,95,86,37.33429105
2024-02-07 14:10:44,95,85,36.85867332
2024-01-08 18:53:09,99,98,36.71697243
2024-03-09 17:28:10,100,99,36.81171998
2024-02-18 21:28:10,100,81,36.52032465
2024-01-14 02:49:18,98,63,36.86533606
2024-01-27 16:06:46,98,88,36.93918425
2024-01-19 01:38:23,96,79,37.1645798
2024-01-20 01:35:00,100,79,37.48370259
2024-01-22 06:18:23,100,82,36.74204863
2024-01-15 17:11:26,100,85,36.09011112
2024-03-08 16:54:13,100,60,36.86283946
2024-02-25 03:55:02,99,82,36.98951186
2024-01-12 02:46:43,97,63,36.28190256
2024-02-29 18:10:27,100,84,36.39002696
2024-02-20 19:50:12,99,88,37.00472051
2024-03-18 08:32:05,100,84,37.22895658
2024-01-20 22:58:35,97,100,37.20059714
2024-02-19 21:30:30,100,60,36.60718973
2024-02-14 06:45:38,98,74,36.67258581
2024-03-08 00:06:36,98,74,36.44497943
2024-01-14 06:00:29,97,61,36.67956016
2024-01-07 11:37:03,95,92,36.85221114
2024-01-20 13:56:57,96,70,36.2954756
2024-03-09 21:05:49,98,80,36.29502605
2024-02-24 19:36:23,97,67,36.63764496
2024-02-14 07:28:05,98,65,36.87136156
2024-02-01 16:22:54,99,84,36.65647043
2024-02-26 11:41:46,96,70,36.08439886
2024-03-17 18:36:45,100,72,37.27262979
2024-03-07 23:19:49,95,74,36.85029892
2024-01-05 01:43:46,97,75,36.79230619
2024-01-14 12:48:24,95,96,36.07212779
2024-03-15 13:04:39,100,63,36.55645335
2024-01-25 14:30:26,100,84,37.10764095
2024-01-14 15:29:43,98,99,36.57044852
2024-03-12 12:08:47,97,89,36.03132323
2024-01-23 20:56:07,98,62,36.89648883
2024-01-29 22:18:29,97,74,36.64089683
2024-01-04 06:02:43,100,69,36.60488427
2024-01-31 04:04:29,97,90,36.35272882
2024-02-24 12:17:57,96,64,36.8270638
2024-01-26 04:55:38,95,71,36.1287381
2024-01-10 12:33:36,95,84,37.22706159
2024-01-30 10:19:50,99,100,37.33910633
2024-03-15 09:20:44,96,77,36.58023361
2024-02-21 08:05:57,98,60,36.64875534
2024-02-21 09:59:20,95,60,37.45252272
2024-03-05 16:12:55,95,70,36.49023363
2024-02-21 05:09:56,97,96,36.5287356
2024-02-23 19:51:44,98,69,36.02107003
2024-02-24 12:23:11,95,77,37.03599912
2024-02-11 14:21:56,96,78,37.43159202
2024-02-21 17:30:00,95,60,36.47678889
2024-01-29 00:05:29,100,85,36.72249165
2024-03-13 15:29:35,95,98,37.38348649
2024-01-31 17:57:45,95,84,36.09799339
2024-01-21 18:24:50,98,72,36.97581362
2024-01-24 07:29:03,99,80,36.63413429
2024-03-08 12:57:46,98,81,37.08457436
2024-03-18 11:38:50,96,78,36.49897086
2024-01-22 22:00:18,97,79,36.58558332
2024-02-14 03:59:27,98,84,36.68711015
2024-02-17 07:13:35,99,79,36.80802705
2024-03-03 20:16:36,99,66,37.15704768
2024-01-07 14:07:19,97,75,37.02207374
2024-02-29 23:19:34,96,79,36.32570017
2024-02-25 18:58:36,96,98,36.21265423
2024-02-24 23:51:41,96,82,36.57456861
2024-01-05 11:24:32,95,63,36.88678772
2024-01-13 15:23:06,99,66,37.48540356
2024-02-02 23:37:51,97,60,36.73390687
2024-02-01 14:38:47,96,91,36.95621116
2024-03-04 02:18:19,99,83,36.59941731
2024-01-01 03:12:15,98,94,36.18132874
2024-03-12 11:07:44,100,84,36.88147085
2024-03-13 11:29:10,100,77,36.0256525
2024-01-13 22:58:52,97,71,36.74270741
2024-03-07 18:03:09,98,84,36.06701127
2024-01-27 10:33:27,99,95,36.1065269
2024-03-17 21:38:00,100,90,36.20432415
2024-03-05 23:08:33,100,84,36.64013507
2024-01-08 06:13:38,97,85,36.29952931
2024-03-07 11:49:58,100,76,36.85206968
2024-03-04 10:04:58,96,70,37.46569475
2024-03-11 13:02:07,97,84,36.6888006
2024-03-15 19:41:11,99,95,37.10004528
2024-02-01 15:10:38,100,86,36.09220078
2024-01-13 02:06:47,99,68,37.23172549
2024-02-19 03:38:10,99,74,37.32702848
2024-03-05 06:04:38,98,61,36.36332935
2024-01-30 02:47:19,98,64,36.64249803
2024-01-31 21:50:02,100,67,37.47626594
2024-01-12 22:09:13,96,71,36.72047693
2024-02-06 17:51:11,97,63,36.32071322
2024-02-14 03:21:09,95,97,36.27271934
2024-01-17 14:00:46,96,67,37.44355904
2024-03-09 14:52:34,96,64,37.10748317
2024-03-15 20:59:00,99,84,36.91906082
2024-02-13 21:42:26,98,71,37.43033539
2024-03-17 04:31:58,98,79,36.72179553
2024-02-27 09:14:16,97,100,36.9992007
2024-02-01 19:43:39,100,96,37.49871497
2024-01-26 13:12:57,98,88,37.48157053
2024-01-22 17:31:05,95,82,36.47222264
2024-01-30 17:16:56,100,81,37.03165676
2024-03-18 20:15:08,97,66,37.04572938
2024-01-30 18:34:58,95,80,36.11523048
2024-03-04 14:06:15,97,91,36.2566421
2024-01-21 19:11:59,98,95,36.57344014
2024-03-01 13:45:37,97,73,37.170216
2024-02-21 07:48:38,99,77,37.28020155
2024-01-29 08:29:32,99,95,36.48377105
2024-02-09 12:56:06,96,96,36.23944312
2024-02-08 15:58:36,100,95,36.63088285
2024-02-02 17:04:59,97,91,36.29418929
2024-01-26 07:22:11,99,88,37.32835304
2024-02-04 00:01:10,95,100,36.81872957
2024-02-22 04:50:41,100,100,37.17468043
2024-03-08 13:28:58,100,82,37.10889796
2024-02-02 04:48:26,100,94,36.97895067
2024-02-10 10:14:25,100,77,36.82082034
2024-01-30 20:34:23,97,100,36.5879316
2024-01-05 21:50:34,95,86,36.41844604
2024-02-28 17:42:14,100,74,36.08314722
2024-03-06 04:32:51,100,82,36.50300969
2024-01-30 17:16:58,96,96,36.5626319
2024-03-18 11:49:23,95,64,36.69220776
2024-02-18 11:57:46,98,68,36.53810063
2024-03-13 23:28:50,97,73,36.78767531
2024-01-05 18:51:29,100,79,36.3022005
2024-02-03 00:16:50,97,71,36.43996224
2024-03-09 01:34:47,95,80,36.89150368
2024-03-10 08:35:55,97,78,36.94593124
2024-03-04 16:57:17,100,77,36.35213808
2024-01-10 21:33:28,100,78,36.58503988
2024-01-12 15:48:11,97,81,36.93406474
2024-02-02 20:19:24,100,89,37.34302989
2024-01-27 07:09:27,95,94,36.12664978
2024-01-31 18:27:31,98,71,37.44919706
2024-01-01 08:50:44,100,65,36.73648614
2024-01-16 19:26:23,95,85,36.49214029
2024-02-17 08:07:21,97,78,36.18721208
2024-01-20 09:51:31,99,67,36.31382944
2024-03-06 06:34:55,97,99,37.01916662
2024-02-26 17:55:19,99,73,36.82435857
2024-01-14 23:20:25,98,84,36.81261803
2024-01-24 03:13:05,99,74,36.26363596
2024-02-29 13:51:39,95,100,36.76328253
2024-01-02 16:02:47,99,93,37.04420551
2024-03-13 08:51:43,99,75,36.69936514
2024-02-28 21:04:07,100,97,36.5418038
2024-02-08 19:28:55,99,91,37.34662676
2024-03-12 21:40:37,97,89,36.09519373
2024-01-30 02:06:20,98,96,36.6201032
2024-03-08 03:47:24,97,76,36.47906189
2024-02-28 23:41:35,98,90,36.87326864
2024-02-27 03:24:48,96,100,37.0561033
2024-01-26 06:50:06,100,88,36.04883852
2024-03-07 09:58:03,95,68,36.53819643
2024-03-03 03:57:16,100,86,36.14092786
2024-01-16 14:16:02,95,75,37.17288016
2024-02-06 12:16:19,97,69,36.81075616
2024-03-14 21:34:23,97,75,36.88781477
2024-02-15 14:18:40,100,86,36.35368546
2024-03-03 17:17:13,100,61,36.8787519
2024-03-18 02:39:20,99,79,36.99668117
2024-02-27 16:44:30,99,88,36.18010923
2024-02-06 03:12:03,95,89,36.73848274
2024-03-18 11:51:53,98,65,36.98585502
2024-03-15 08:11:50,95,96,36.57408889
2024-01-10 16:30:05,100,60,36.84609176
2024-02-25 00:16:37,98,70,37.35294391
2024-03-18 10:41:30,99,77,37.21884302
2024-01-24 10:12:18,100,95,36.6357841
2024-02-04 03:09:35,99,65,36.55106998
2024-01-27 21:19:31,95,71,37.19903009
2024-02-28 04:59:36,96,95,36.99202285
2024-03-06 10:38:01,95,94,36.74261184
2024-02-14 22:13:41,96,79,37.30201462
2024-01-13 07:55:57,98,73,37.46400737
2024-02-04 07:26:55,97,69,36.13078462
2024-02-18 02:09:19,98,67,37.3989367
2024-01-11 13:44:21,95,78,36.61529105
2024-02-01 11:47:06,95,80,36.47165614
2024-03-11 21:01:59,96,82,37.46354385
2024-03-16 13:56:34,96,63,37.40400746
2024-01-27 04:32:24,95,95,36.62552392
2024-03-08 03:46:09,97,94,36.04760677
2024-03-04 05:32:08,98,79,36.84195843
2024-03-11 20:03:48,99,70,36.25841257
2024-01-24 09:03:53,95,76,36.98546439
2024-02-09 13:40:27,97,84,37.36286438
2024-03-17 06:50:58,97,82,36.34261627
2024-01-16 22:02:59,98,90,37.35063284
2024-02-22 11:02:46,98,64,37.34944297
2024-02-16 00:38:07,96,67,36.98834509
2024-01-16 00:05:19,98,98,36.25800362
2024-01-20 03:49:39,98,72,37.05666617
2024-02-12 05:12:35,95,93,36.23036155
2024-01-04 14:10:56,97,97,36.63501376
2024-03-04 07:54:25,98,66,36.07485483
2024-03-03 06:46:58,99,86,36.02990853
2024-02-15 18:14:55,95,84,37.4064623
2024-02-21 02:21:43,96,80,36.4356534
2024-03-14 15:31:58,98,79,36.37411577
2024-01-29 14:30:17,98,83,36.00269374
2024-03-16 13:16:15,96,77,37.41496409
2024-02-10 16:03:27,95,97,36.22211348
2024-02-21 04:46:11,97,60,36.71742977
2024-02-20 15:18:36,98,73,37.10844468
2024-03-06 05:22:25,98,87,37.33818104
2024-03-13 18:28:05,98,92,36.36285399
2024-03-02 22:42:38,100,83,36.92221736
2024-01-31 19:50:00,97,72,37.17783468
2024-01-28 09:50:26,95,81,37.36262327
2024-03-14 12:26:40,98,65,36.12627421
2024-01-02 14:53:22,99,73,36.48544495
2024-01-03 13:39:11,95,87,36.53823797
2024-01-26 13:36:03,95,84,37.48823655
2024-03-07 13:13:06,97,61,37.38104154
2024-03-01 23:02:29,99,94,36.20033746
2024-02-07 11:10:14,98,87,37.22696711
2024-02-25 23:43:55,97,86,36.32858872
2024-03-06 04:29:53,97,80,37.37671468
2024-02-04 12:50:06,96,85,36.79111088
2024-02-29 02:24:02,97,96,36.98827866
2024-01-11 18:27:09,98,69,36.09638779
2024-03-18 22:58:16,96,63,36.32999633
2024-01-17 15:23:46,97,61,37.28057064
2024-01-12 03:54:57,98,83,36.52616804
2024-02-11 23:49:56,96,76,36.1772283
2024-03-07 22:07:36,97,62,36.22582701
2024-01-09 15:20:40,99,92,36.53679964
2024-01-08 06:33:19,99,77,36.17882709
2024-03-12 05:54:26,100,99,36.21372755
2024-02-29 22:02:49,96,87,37.41752662
2024-03-06 13:18:08,97,86,37.38232281
2024-01-13 00:51:38,96,85,36.14825985
2024-01-05 13:37:37,98,93,37.02916689
2024-03-01 13:02:27,99,68,36.68835788
2024-01-07 17:17:06,99,97,36.19264677
2024-02-02 05:00:46,100,72,36.43567022
2024-02-27 07:50:54,100,72,36.83018063
2024-03-04 21:59:30,97,94,37.31259106
2024-02-06 06:26:21,97,71,36.33806034
2024-02-01 04:29:48,96,68,36.31948501
2024-01-05 02:28:27,97,81,36.29696134
2024-01-04 21:46:03,96,61,36.41726677
2024-03-03 22:42:04,100,78,36.42447141
2024-02-28 09:11:38,98,77,36.63601811
2024-03-04 13:31:07,98,72,36.76731864
2024-03-08 10:41:41,100,97,37.24572978
2024-01-08 04:32:12,100,90,37.11746998
2024-02-04 09:48:15,100,72,36.94151783
2024-03-01 11:46:17,97,61,37.31680064
2024-02-13 03:01:41,98,91,36.52532176
2024-03-04 10:47:15,98,75,36.10970654
2024-02-21 21:40:23,97,85,36.56906992
2024-03-14 09:04:58,97,81,37.46974941
2024-03-02 03:02:22,97,70,36.70890474
2024-02-01 13:36:59,98,92,36.9314594
2024-03-14 17:05:34,98,69,36.0651798
2024-02-26 00:05:31,97,84,37.41371432
2024-03-02 01:02:52,99,100,36.85918251
2024-02-01 20:06:25,100,74,37.46389226
2024-02-01 13:26:44,97,78,36.98376297
2024-01-11 08:42:22,98,64,37.30659381
2024-01-04 10:48:54,97,79,37.20853097
2024-02-29 00:06:22,95,99,36.74613725
2024-02-07 06:09:02,96,64,36.36163323
2024-01-02 08:30:42,96,61,36.0410848
2024-03-16 23:31:42,100,99,36.25559766
2024-03-08 17:17:35,100,77,36.41591369
2024-02-19 22:34:36,95,68,36.26769862
2024-01-19 13:50:35,100,72,36.92119907
2024-01-15 19:11:11,97,96,36.31797194
2024-02-05 16:42:38,96,61,36.43908718
2024-02-21 06:29:29,96,74,36.74725883
2024-03-06 10:09:09,98,100,37.24512074
2024-02-26 08:25:45,98,86,36.14456319
2024-03-13 07:23:59,97,64,36.69427049
2024-01-17 17:11:05,97,79,36.46620254
2024-01-14 04:03:12,96,90,37.21559655
2024-02-27 06:33:21,95,72,37.40435493
2024-02-20 12:50:20,98,91,36.9223016
2024-02-23 05:47:03,97,76,37.16730939
2024-02-13 01:40:10,96,64,36.82784911
2024-01-16 14:17:22,100,94,36.21353511
2024-01-08 03:21:27,98,90,37.10633025
2024-01-07 19:50:54,96,66,37.4700412
2024-02-05 02:31:17,100,77,36.68963832
2024-01-31 20:22:01,96,61,36.58952712
2024-01-22 12:10:44,96,64,36.3840634
2024-01-09 08:02:56,97,78,36.28854356
2024-01-07 22:27:59,97,88,36.94942684
2024-02-14 22:24:51,99,90,36.23848707
2024-02-26 18:06:17,95,73,36.79860127
2024-02-06 07:59:49,99,76,37.45303462
2024-02-26 22:35:09,97,69,36.63568374
2024-03-13 00:50:08,100,64,36.96426653
2024-03-07 10:10:31,99,69,36.18888941
2024-01-21 00:19:01,99,63,37.24995982
2024-03-02 07:09:21,96,93,37.12679892
2024-02-11 08:07:49,98,73,36.49702278
2024-02-04 04:06:41,100,90,36.92057817
2024-03-18 00:01:57,100,96,37.45503296
2024-02-01 05:10:39,99,63,36.24829724
2024-02-02 16:29:59,98,78,36.63650085
2024-01-18 12:57:50,99,94,36.86034314
2024-03-15 02:08:21,98,100,36.43145942
2024-01-09 19:27:18,98,90,36.42794895
2024-03-13 14:48:03,95,78,36.08660052
2024-03-03 23:54:37,99,68,36.0068329
2024-03-04 14:41:06,99,71,37.07977928
2024-01-16 18:26:46,95,96,37.00701748
2024-02-16 02:17:11,97,94,36.89749668
2024-02-27 20:33:38,98,61,36.24634226
2024-03-08 07:43:33,98,96,36.33461673
2024-01-08 11:34:14,100,91,36.18224691
2024-01-02 07:05:51,97,93,36.28988779
2024-02-03 23:18:54,97,88,37.21557098
2024-01-20 03:33:19,99,71,36.35184649
2024-01-24 17:49:53,99,99,37.44138131
2024-02-27 12:04:02,95,97,36.57491901
2024-03-16 02:17:29,98,78,36.85212435
2024-02-04 13:14:48,100,72,36.0219404
2024-01-17 18:50:53,96,95,36.04973021
2024-03-06 20:25:58,97,98,36.81010118
2024-01-28 22:55:46,98,80,36.01649781
2024-02-17 14:25:19,100,72,37.12997551
2024-01-24 21:58:05,100,65,37.4829511
2024-02-11 10:13:00,98,96,36.88938218
2024-02-19 14:45:27,99,79,37.43514293
2024-03-04 00:20:35,98,75,36.34321927
2024-02-26 12:44:23,98,62,36.88753779
2024-03-01 14:52:50,96,91,36.69688865
2024-02-25 10:21:07,97,85,36.31490907
2024-01-11 10:38:16,97,76,36.94445711
2024-03-01 06:01:58,95,80,36.89787879
2024-02-03 08:42:16,97,70,36.62108062
2024-01-16 12:37:04,95,81,37.46775424
2024-02-21 16:53:47,97,67,36.78986166
2024-02-14 03:30:10,96,64,36.78453603
2024-01-19 11:05:02,95,90,36.40832902
2024-01-04 02:21:39,95,86,37.14868567
2024-02-26 16:42:49,97,88,37.45390934
2024-02-15 03:10:21,99,68,36.10533629
2024-01-15 01:50:12,97,98,37.0953067
2024-01-03 23:07:11,97,62,36.38811678
2024-03-04 17:02:56,97,78,36.05028957
2024-02-13 14:49:21,98,74,36.24420649
2024-02-19 23:19:11,95,76,36.27797268
2024-01-10 17:09:36,95,71,36.18174192
2024-01-22 04:30:18,95,74,36.9872304
2024-01-02 03:02:09,95,84,36.91041776
2024-01-18 14:23:03,97,74,36.19269617
2024-02-13 01:12:13,100,85,36.53015888
2024-02-02 22:06:17,97,100,36.80794432
2024-02-26 08:15:15,95,83,37.08255049
2024-01-12 19:45:55,98,75,37.13040188
2024-01-03 14:46:23,98,78,36.42516786
2024-03-08 22:15:23,96,95,37.10846872
2024-02-16 05:49:56,97,77,37.02720048
2024-02-06 23:04:19,100,62,36.94031085
2024-01-11 00:59:41,95,69,36.0190496
2024-03-07 15:50:04,95,68,36.44510046
2024-01-15 07:25:02,96,94,37.19173892
2024-01-02 05:13:06,97,76,36.79467726
2024-02-27 17:52:52,98,88,37.39083648
2024-01-13 14:49:21,100,68,37.37722131
2024-02-23 09:25:25,97,84,37.18977294
2024-01-17 06:47:59,99,70,36.32712157
2024-02-21 20:33:19,96,62,36.22917784
2024-01-04 11:25:04,99,95,36.71457034
2024-01-16 12:47:02,98,70,37.44173194
2024-02-16 20:58:08,96,82,36.00356463
2024-01-22 16:10:19,96,93,37.17127848
2024-02-23 10:13:04,98,70,36.63665787
2024-01-16 14:17:25,98,71,37.39513085
2024-02-09 15:55:11,96,63,36.08279253
2024-02-03 14:20:39,99,70,37.1479073
2024-01-10 10:56:25,96,93,37.22252481
2024-02-01 01:44:40,96,83,36.77979888
2024-01-25 11:02:12,98,76,36.35662828
2024-03-13 14:31:58,98,69,36.21003185
2024-01-28 21:25:22,98,78,36.24075112
2024-02-09 08:53:46,95,97,36.80604017
2024-03-11 12:47:07,97,75,36.08656763
2024-02-24 12:08:20,99,78,36.12626599
2024-02-29 16:23:41,100,63,37.3015129
2024-01-15 14:25:08,99,85,37.26884907
2024-01-19 22:02:36,98,91,36.00192995
2024-02-15 19:10:44,96,73,37.08507587
2024-01-08 16:10:45,98,89,36.62135055
2024-01-06 08:06:59,100,68,37.40108142
2024-02-10 05:34:09,98,80,36.44828164
2024-03-16 22:53:43,98,84,36.03483147
2024-03-01 07:32:21,95,94,37.42868389
2024-01-13 14:28:15,95,73,37.11926705
2024-03-01 19:48:28,100,96,36.89883344
2024-03-10 12:41:52,98,71,36.80597391
2024-02-17 19:06:40,100,97,37.4544517
2024-02-09 23:14:01,96,69,36.13436649
2024-01-13 22:26:33,95,96,37.44518994
2024-03-03 17:28:32,95,65,36.75751449
2024-02-25 21:15:51,99,89,37.39307462
2024-03-09 20:19:15,99,69,37.4199996
2024-02-13 08:34:48,98,60,37.03125172
2024-01-06 12:58:46,99,95,36.80951335
2024-03-12 23:07:07,97,95,37.24315469
2024-01-05 23:50:17,95,91,37.10627798
2024-02-21 07:32:21,96,84,36.57039315
2024-03-01 10:35:10,96,72,37.47507704
2024-02-18 13:47:42,97,83,36.17196888
2024-01-09 07:30:00,96,63,36.2767969
2024-02-27 06:18:36,97,85,36.17117079
2024-02-01 20:33:35,99,70,36.25623661
2024-01-25 05:25:29,100,88,36.56498509
2024-02-22 00:26:05,99,91,36.53960602
2024-01-21 14:07:40,97,83,36.71498427
2024-01-24 08:08:44,96,100,37.4124706
2024-02-22 18:59:18,99,61,37.19904175
2024-01-31 17:58:33,96,87,36.96324711
2024-03-15 10:38:18,98,64,37.03171842
2024-02-14 17:19:26,99,65,36.58830484
2024-02-15 10:14:09,98,81,36.07082639
2024-02-08 10:26:36,100,79,36.4969121
2024-02-27 05:08:53,100,81,37.36389076
2024-03-01 12:59:28,98,66,37.19657022
2024-03-14 02:07:30,98,62,37.36050198
2024-03-17 04:17:00,100,68,37.07783797
2024-01-31 04:21:06,97,74,36.96127319
2024-01-05 22:49:11,95,94,36.806391
2024-01-18 21:30:42,95,80,36.61745609
2024-01-13 02:14:43,100,65,36.78936393
2024-01-20 22:27:52,98,75,37.4059479
2024-01-30 14:51:53,99,70,37.24732509
2024-02-16 00:46:43,100,63,37.1203638
2024-01-16 23:02:12,97,81,36.832055
2024-03-04 21:18:28,95,86,36.11208084
2024-02-14 20:52:23,98,90,37.1343401
2024-02-17 07:08:17,100,81,36.69278368
2024-03-03 04:08:12,95,87,37.02621992
2024-03-03 22:32:55,99,78,36.42295792
2024-01-11 12:20:01,96,67,36.41067267
2024-02-08 07:46:31,98,76,36.4365631
2024-03-01 15:08:36,99,77,36.98437966
2024-03-01 19:09:02,95,97,36.20772355
2024-02-15 10:15:21,98,92,37.36755067
2024-02-17 01:06:04,97,66,36.19890437
2024-01-02 07:22:55,98,74,37.09269822
2024-01-27 14:20:59,97,74,36.07678499
2024-03-17 03:51:43,99,85,36.5797115
2024-03-17 15:45:14,98,99,36.3266071
2024-02-16 18:11:07,96,78,36.65450173
2024-02-13 23:29:52,97,95,36.42593247
2024-01-04 04:52:56,97,86,36.10190131
2024-02-19 10:18:59,98,84,36.54667034
2024-01-18 08:58:23,96,100,36.19521889
2024-01-29 02:29:01,99,90,36.51137995
2024-01-15 00:41:10,100,92,36.55261554
2024-01-23 19:51:27,99,99,36.68991455
2024-02-23 04:31:05,98,72,36.42579212
2024-03-04 21:48:41,100,91,37.12322257
2024-03-16 10:47:35,98,67,37.35711464
2024-02-15 21:00:31,99,72,36.53243809
2024-02-04 00:55:48,95,93,36.09412996
2024-02-19 01:09:59,98,76,36.2599444
2024-02-17 10:59:34,100,73,36.03882038
2024-01-15 21:17:19,97,65,37.28479161
2024-03-14 10:26:56,96,87,36.15849734
2024-02-03 03:11:28,100,62,36.62118654
2024-01-21 08:37:52,99,98,36.37765431
2024-01-16 14:21:46,98,94,36.6558546
2024-02-02 03:43:09,97,80,37.30050666
2024-02-26 20:08:20,97,91,36.83218552
2024-01-10 19:38:17,96,73,37.34088043
2024-01-12 01:53:34,97,68,36.40693989
2024-01-15 22:50:01,98,93,36.573141
2024-02-10 17:09:44,96,90,37.37790706
2024-03-11 20:04:23,100,88,37.29175516
2024-02-09 22:00:48,99,85,36.79161437
2024-01-06 19:40:03,100,94,36.74564595
2024-01-08 14:04:38,96,66,36.59432009
2024-01-16 08:28:15,100,61,37.37411487
2024-03-14 05:30:36,96,83,37.36763923
2024-01-19 17:26:26,98,75,36.71632172
2024-01-04 18:22:25,95,94,37.35313635
2024-01-28 00:20:16,95,94,36.69634338
2024-03-06 00:55:09,98,62,36.42734713
2024-03-16 21:35:05,96,98,37.03522859
2024-03-02 18:42:43,99,96,36.60384075
2024-02-19 02:45:14,95,92,37.31131675
2024-02-19 14:07:53,95,87,36.43498235
2024-02-08 23:46:49,100,86,36.56262301
2024-02-26 09:01:19,100,79,37.33111631
2024-01-11 00:36:01,98,68,37.33780121
2024-01-29 01:26:02,95,64,36.47011961
2024-02-10 14:12:55,100,83,36.21626643
2024-02-26 21:39:48,100,68,36.15790346
2024-03-08 03:34:04,99,98,37.39372735
2024-01-23 21:18:09,99,99,37.16837657
2024-01-21 14:10:59,99,97,36.5778506
2024-02-03 21:38:59,96,92,36.30537987
2024-01-28 04:10:46,96,87,37.15685951
2024-01-13 00:51:51,98,98,36.52473747
2024-03-16 05:57:12,98,83,36.76222139
2024-02-14 13:46:35,99,74,36.9541117
2024-03-13 18:51:15,97,85,37.24642661
2024-02-26 04:07:00,98,94,36.99042349
2024-02-24 04:34:58,99,61,36.86695033
2024-02-17 02:49:40,99,87,37.40577164
2024-01-19 17:12:19,96,92,36.94755053
2024-01-15 11:44:51,96,86,36.27169352
2024-01-10 22:24:54,98,85,36.73096872
2024-03-13 06:30:44,95,62,36.75364625
2024-02-15 21:40:08,97,69,36.29153511
2024-03-09 08:09:27,99,98,36.15633897
2024-01-17 12:50:59,100,80,37.10783381
2024-01-14 06:28:44,98,64,36.98576591
2024-03-02 07:28:20,99,88,36.75470121
2024-01-13 23:53:16,99,76,36.2228904
2024-03-18 12:45:47,97,62,36.9463343
2024-03-09 11:33:51,98,84,36.41027062
2024-01-27 00:12:32,99,82,37.13314363
2024-02-20 17:58:43,97,68,36.78094389
2024-01-09 14:08:08,99,85,36.93101039
2024-01-10 05:23:56,95,83,36.08604669
2024-01-23 00:38:58,97,88,36.31769094
2024-01-22 00:43:26,99,81,36.74249859
2024-02-03 13:37:13,95,92,37.0463339
2024-01-10 04:43:27,99,88,37.00968299
2024-01-23 03:15:45,100,88,36.23566502
2024-01-23 18:40:16,95,86,36.77372497
2024-01-29 18:18:28,99,88,36.9519656
2024-01-20 13:30:15,98,68,36.72028203
2024-02-07 12:57:53,100,78,36.80366359
2024-01-18 20:18:20,99,92,36.00677843
2024-01-13 17:58:04,99,77,36.13258322
2024-01-01 02:59:43,100,67,36.27729107
2024-01-17 03:56:22,99,61,36.23518748
2024-01-03 01:41:52,98,88,36.73118146
2024-01-28 00:26:21,96,66,36.00073767
2024-02-11 20:41:48,96,85,36.99857171
2024-03-15 19:35:51,95,82,36.71394225
2024-03-12 10:12:22,95,74,36.63056034
2024-03-05 21:46:25,100,80,37.4965758
2024-02-17 23:44:49,100,68,37.31950489
2024-01-15 01:43:11,95,63,36.76159302
2024-01-05 18:19:46,100,62,36.3197076
2024-03-01 05:00:28,96,81,36.82007606
2024-02-23 08:19:53,97,65,36.85069767
2024-01-14 03:12:33,95,80,36.47733077
2024-02-07 17:05:43,95,93,37.40483089
2024-01-06 14:07:01,95,61,36.4004105
2024-01-29 20:28:44,97,98,36.24292943
2024-01-14 12:34:15,97,68,36.74177792
2024-01-07 19:29:23,100,98,36.76615558
2024-02-21 03:05:25,95,78,36.00272178
2024-01-02 17:48:55,100,76,37.05277687
2024-01-09 01:59:10,100,78,37.19840548
2024-01-12 22:07:40,97,91,36.69977344
2024-02-11 20:27:15,98,65,36.04933752
2024-03-02 11:51:50,95,84,36.75692804
2024-01-08 10:26:40,97,61,36.81773206
2024-01-14 01:49:48,95,98,36.78920787
2024-02-10 03:00:21,98,69,36.78045481
2024-03-16 08:55:56,96,71,36.31968904
2024-03-05 17:37:16,97,86,36.12636491
2024-02-14 06:06:22,100,95,37.09174015
